OBJECTID,Province,Sector_Secteur,Site,Status_Etat_Code,Latitude,Longitude
1,NB,NB-01-010-002,NB_0001,0,48.01136,-66.67893
2,NB,NB-01-010-002,NB_0002,0,48.00726,-66.65591
3,NB,NB-01-010-002,NB_0003,0,48.00486,-66.65421
4,NB,NB-01-010-002,NB_0004,0,48.01386,-66.59981
5,NB,NB-01-010-002,NB_0005,0,48.01836,-66.6023
6,NB,NB-01-010-002,NB_0006,0,48.02836,-66.6069
7,NB,NB-01-010-002,NB_0007,0,48.03856,-66.61041
8,NB,NB-01-010-002,NB_0008,0,48.04326,-66.57931
9,NB,NB-01-010-002,NB_0009,0,48.05726,-66.5388
10,NB,NB-01-010-002,NB_0010,0,48.05186,-66.537
11,NB,NB-01-010-002,NB_0011,0,48.04666,-66.5346
12,NB,NB-01-010-002,NB_0012,0,48.03596,-66.53001
13,NB,NB-01-010-002,NB_0013,0,48.07416,-66.4869
14,NB,NB-01-010-002,NB_0014,0,48.10826,-66.4618
15,NB,NB-01-010-002,NB_0015,0,48.09756,-66.4586
16,NB,NB-01-010-002,NB_0016,0,48.08066,-66.4537
17,NB,NB-01-010-002,NB_0017,0,48.07336,-66.4517
18,NB,NB-01-010-002,NB_0018,0,48.06456,-66.4491
19,NB,NB-01-010-002,NB_0019,0,48.06716,-66.4168
20,NB,NB-01-010-002,NB_0020,0,48.06896,-66.4029
21,NB,NB-01-010-002,NB_0021,0,48.07286,-66.37759
22,NB,NB-01-010-002,NB_0022,0,48.08106,-66.3809
23,NB,NB-01-010-002,NB_0023,0,48.08856,-66.38419
24,NB,NB-01-010-002,NB_0024,0,48.09666,-66.3871
25,NB,NB-01-010-002,NB_0025,0,48.10506,-66.3904
26,NB,NB-01-010-002,NB_0026,0,48.09756,-66.3481
27,NB,NB-01-010-002,NB_0027,0,48.09246,-66.3521
28,NB,NB-01-010-002,NB_0028,0,48.08516,-66.3575
29,NB,NB-01-010-002,NB_0029,0,48.07586,-66.36159
30,NB,NB-01-010-002,NB_0030,0,48.07136,-66.36089
31,NB,NB-01-010-002,NB_0031,0,48.07376,-66.35
32,NB,NB-01-010-002,NB_0032,0,48.07576,-66.33949
33,NB,NB-01-010-002,NB_0033,0,48.07516,-66.32269
34,NB,NB-01-010-002,NB_0034,0,48.07216,-66.32929
35,NB,NB-01-010-002,NB_0035,0,48.06876,-66.33679
36,NB,NB-01-010-002,NB_0036,0,48.06486,-66.3438
37,NB,NB-01-010-002,NB_0037,0,48.06186,-66.3503
38,NB,NB-01-010-002,NB_0038,0,48.05414,-66.3408
39,NB,NB-01-010-002,NB_0039,0,48.05556,-66.35799
40,NB,NB-01-010-002,NB_0040,0,48.05006,-66.367
41,NB,NB-01-020-001,NB_0002,0,48.04346,-66.3703
42,NB,NB-01-020-001,NB_0003,0,48.03826,-66.3699
43,NB,NB-01-020-001,NB_0004,0,48.03486,-66.3678
44,NB,NB-01-020-001,NB_0005,0,48.03246,-66.3716
45,NB,NB-01-020-001,NB_0006,0,48.03066,-66.3733
46,NB,NB-01-020-001,NB_0007,0,48.02886,-66.3714
47,NB,NB-01-020-001,NB_0008,0,48.02566,-66.3699
48,NB,NB-01-020-001,NB_0009,0,48.02296,-66.3684
49,NB,NB-01-020-001,NB_0010,0,48.01916,-66.3713
50,NB,NB-01-020-001,NB_0011,0,48.01966,-66.3752
51,NB,NB-01-020-001,NB_0012,0,48.02776,-66.3946
52,NB,NB-01-020-001,NB_0013,0,48.02376,-66.4156
53,NB,NB-01-020-001,NB_0014,0,48.01776,-66.4176
54,NB,NB-01-020-001,NB_0015,0,48.03216,-66.37019
55,NB,NB-01-020-001,NB_0016,0,48.03056,-66.369
56,NB,NB-01-020-001,NB_0017,0,48.02586,-66.3676
57,NB,NB-01-020-001,NB_0018,0,48.01826,-66.3632
58,NB,NB-01-020-001,NB_0019,0,48.01646,-66.3623
59,NB,NB-01-020-001,NB_002A,0,48.04513,-66.36745
60,NB,NB-01-020-001,NB_0038,0,48.05377,-66.34087
61,NB,NB-01-020-001,NB_A011,0,48.01986,-66.3736
62,NB,NB-01-020-001,NB_A013,0,48.02406,-66.4166
63,NB,NB-01-020-001,NB_T002,0,48.03206,-66.4055
64,NB,NB-01-020-001,NB_T003,0,48.01336,-66.4225
65,NB,NB-01-020-001,NB_T004,0,48.01106,-66.4177
66,NB,NB-01-020-002,NB_0020,0,48.01436,-66.3601
67,NB,NB-01-020-002,NB_0021,0,48.01076,-66.3502
68,NB,NB-01-020-002,NB_0022,0,48.00606,-66.3397
69,NB,NB-01-020-002,NB_0023,0,48.00276,-66.32279
70,NB,NB-01-020-002,NB_0024,0,47.99736,-66.30329
71,NB,NB-01-020-002,NB_0025,0,47.99696,-66.28829
72,NB,NB-01-020-002,NB_0026,0,47.99266,-66.2764
73,NB,NB-01-020-002,NB_0027,0,47.99236,-66.26399
74,NB,NB-01-020-002,NB_0028,0,47.99891,-66.30977
75,NB,NB-01-020-002,NB_0029,0,48.01436,-66.3537
76,NB,NB-01-020-002,NB_S001,0,48.01066,-66.3623
77,NB,NB-01-020-002,NB_T005,0,47.98706,-66.3091
78,NB,NB-01-020-002,NB_T006,0,47.98726,-66.29479
79,NB,NB-01-020-002,NB_T007,0,47.98536,-66.2895
80,NB,NB-01-020-002,NB_T008,0,47.98146,-66.28239
81,NB,NB-01-020-003,NB_0013,0,47.98696,-66.25429
82,NB,NB-01-020-003,NB_0014,1,47.98126,-66.24909
83,NB,NB-01-020-003,NB_0015,1,47.98253,-66.22494
84,NB,NB-01-020-003,NB_0016,0,47.97276,-66.21269
85,NB,NB-01-020-003,NB_0017,1,47.97436,-66.20029
86,NB,NB-01-020-003,NB_0018,1,47.97516,-66.18549
87,NB,NB-01-020-003,NB_0019,1,47.97246,-66.18569
88,NB,NB-01-020-003,NB_0020,0,47.97106,-66.18539
89,NB,NB-01-020-003,NB_0021,0,47.96976,-66.18379
90,NB,NB-01-020-003,NB_0022,1,47.96766,-66.17359
91,NB,NB-01-020-003,NB_0023,0,47.96786,-66.16419
92,NB,NB-01-020-003,NB_0024,0,47.96666,-66.16729
93,NB,NB-01-020-003,NB_0025,1,47.96456,-66.14729
94,NB,NB-01-020-003,NB_0026,1,47.96166,-66.14069
95,NB,NB-01-020-003,NB_0027,0,47.96036,-66.13139
96,NB,NB-01-020-003,NB_0028,1,47.95286,-66.13159
97,NB,NB-01-020-003,NB_0029,1,47.95366,-66.11639
98,NB,NB-01-020-003,NB_0030,0,47.95666,-66.11119
99,NB,NB-01-020-003,NB_0032,1,47.97376,-66.20659
100,NB,NB-01-020-003,NB_0033,1,47.97016,-66.18089
101,NB,NB-01-020-003,NB_T001,0,47.97186,-66.21349
102,NB,NB-01-020-003,NB_T002,0,47.96756,-66.18369
103,NB,NB-01-020-003,NB_T003,0,47.96086,-66.17119
104,NB,NB-01-020-004,NB_0001,0,48.00676,-66.18779
105,NB,NB-01-020-004,NB_0002,1,48.00326,-66.16489
106,NB,NB-01-020-004,NB_0003,1,47.99736,-66.13769
107,NB,NB-01-020-004,NB_0004,1,47.98686,-66.12289
108,NB,NB-01-020-004,NB_0005,1,47.98186,-66.13019
109,NB,NB-01-020-004,NB_0006,1,47.98366,-66.14589
110,NB,NB-01-020-004,NB_0007,1,47.99276,-66.15169
111,NB,NB-01-020-004,NB_0008,1,48.00226,-66.16969
112,NB,NB-01-020-004,NB_0009,0,48.00206,-66.1807
113,NB,NB-01-020-004,NB_0010,1,47.99666,-66.18139
114,NB,NB-01-020-004,NB_0011,1,48.00526,-66.19229
115,NB,NB-01-020-004,NB_0012,1,48.00876,-66.19709
116,NB,NB-01-020-004,NB_0013,1,48.00046,-66.14499
117,NB,NB-01-020-004,NB_0031,1,47.98676,-66.16479
118,NB,NB-01-030-001,NB_0001,1,47.94236,-66.10459
119,NB,NB-01-030-001,NB_0002,0,47.93476,-66.09769
120,NB,NB-01-030-001,NB_0003,1,47.92986,-66.09009
121,NB,NB-01-030-001,NB_0004,1,47.92626,-66.08369
122,NB,NB-01-030-001,NB_0005,0,47.92796,-66.08269
123,NB,NB-01-030-001,NB_0006,0,47.92626,-66.07469
124,NB,NB-01-030-001,NB_0007,0,47.92636,-66.06959
125,NB,NB-01-030-001,NB_0008,0,47.92586,-66.04039
126,NB,NB-01-030-001,NB_0009,0,47.92506,-66.03499
127,NB,NB-01-030-001,NB_0010,0,47.92546,-66.02869
128,NB,NB-01-030-001,NB_0011,0,47.92626,-66.02168
129,NB,NB-01-030-001,NB_0012,0,47.92306,-66.02959
130,NB,NB-01-030-001,NB_0013,0,47.92076,-66.02549
131,NB,NB-01-030-001,NB_0014,0,47.92446,-66.02029
132,NB,NB-01-030-001,NB_0025,0,47.93116,-66.08219
133,NB,NB-01-030-001,NB_0026,0,47.93026,-66.02998
134,NB,NB-01-030-001,NB_0027,1,47.92876,-66.06619
135,NB,NB-01-030-001,NB_0028,1,47.92726,-66.04419
136,NB,NB-01-030-001,NB_0034,1,47.92876,-66.05518
137,NB,NB-01-030-001,NB_0035,1,47.92816,-66.05149
138,NB,NB-01-030-001,NB_0036,1,47.92796,-66.04789
139,NB,NB-01-030-001,NB_T001,0,47.92316,-66.08499
140,NB,NB-01-030-001,NB_T002,0,47.92206,-66.06059
141,NB,NB-01-030-001,NB_T003,0,47.91636,-66.02309
142,NB,NB-01-030-002,NB_0015,1,47.928,-66.0119
143,NB,NB-01-030-002,NB_0016,0,47.92156,-65.99509
144,NB,NB-01-030-002,NB_0017,0,47.92066,-65.98598
145,NB,NB-01-030-002,NB_0018,0,47.92026,-65.97588
146,NB,NB-01-030-002,NB_0019,0,47.91996,-65.96118
147,NB,NB-01-030-002,NB_0020,0,47.91956,-65.94978
148,NB,NB-01-030-002,NB_0021,0,47.91786,-65.93698
149,NB,NB-01-030-002,NB_0022,0,47.91916,-65.92968
150,NB,NB-01-030-002,NB_0023,0,47.91926,-65.91858
151,NB,NB-01-030-002,NB_0024,0,47.92076,-65.90328
152,NB,NB-01-030-002,NB_0025,1,47.92256,-65.99869
153,NB,NB-01-030-002,NB_T004,0,47.91856,-65.98628
154,NB,NB-01-030-002,NB_T005,0,47.91436,-65.96148
155,NB,NB-02-010-001,NB_0001,0,47.91886,-65.89518
156,NB,NB-02-010-001,NB_0002,0,47.91336,-65.88277
157,NB,NB-02-010-001,NB_0003,0,47.90946,-65.86047
158,NB,NB-02-010-001,NB_0004,0,47.91236,-65.85197
159,NB,NB-02-010-001,NB_0005,0,47.91316,-65.83828
160,NB,NB-02-010-001,NB_0006,0,47.91076,-65.83447
161,NB,NB-02-010-001,NB_0007,0,47.90836,-65.82997
162,NB,NB-02-010-001,NB_0008,0,47.90056,-65.82628
163,NB,NB-02-010-001,NB_0009,0,47.89056,-65.81338
164,NB,NB-02-010-001,NB_T001,0,47.91316,-65.89218
165,NB,NB-02-010-001,NB_T002,0,47.88826,-65.81518
166,NB,NB-02-010-002,NB_0010,0,47.87876,-65.79097
167,NB,NB-02-010-002,NB_0011,0,47.87036,-65.77507
168,NB,NB-02-010-002,NB_0012,0,47.86496,-65.76447
169,NB,NB-02-010-002,NB_0013,0,47.85856,-65.76047
170,NB,NB-02-010-002,NB_0014,0,47.85356,-65.75737
171,NB,NB-02-010-002,NB_0015,0,47.84596,-65.75107
172,NB,NB-02-010-002,NB_0016,0,47.83806,-65.74267
173,NB,NB-02-010-002,NB_0017,0,47.82726,-65.73277
174,NB,NB-02-010-002,NB_0018,0,47.81566,-65.72677
175,NB,NB-02-010-002,NB_T003,0,47.87456,-65.79678
176,NB,NB-02-010-002,NB_T004,0,47.85245,-65.76148
177,NB,NB-02-010-003,NB_0001,0,47.80986,-65.72677
178,NB,NB-02-010-003,NB_0002,0,47.80356,-65.72577
179,NB,NB-02-010-003,NB_0003,0,47.80006,-65.72197
180,NB,NB-02-010-003,NB_0004,0,47.79456,-65.71997
181,NB,NB-02-010-003,NB_0005,0,47.78896,-65.71567
182,NB,NB-02-010-003,NB_0006,0,47.78776,-65.71227
183,NB,NB-02-010-003,NB_0007,0,47.78725,-65.71157
184,NB,NB-02-010-003,NB_0008,0,47.78486,-65.71046
185,NB,NB-02-010-003,NB_0009,0,47.78256,-65.71007
186,NB,NB-02-010-003,NB_0010,0,47.78076,-65.71326
187,NB,NB-02-010-003,NB_0011,0,47.77496,-65.71167
188,NB,NB-02-010-003,NB_0012,0,47.77066,-65.71007
189,NB,NB-02-010-003,NB_0013,0,47.76395,-65.70837
190,NB,NB-02-010-003,NB_0014,0,47.75825,-65.71077
191,NB,NB-02-010-003,NB_0015,0,47.75515,-65.70927
192,NB,NB-02-010-003,NB_S002,0,47.78776,-65.71827
193,NB,NB-02-010-003,NB_T001,0,47.80526,-65.73227
194,NB,NB-02-010-003,NB_T002,0,47.80215,-65.76267
195,NB,NB-02-010-003,NB_T003,0,47.80196,-65.72867
196,NB,NB-02-010-003,NB_T004,0,47.79336,-65.71236
197,NB,NB-02-010-003,NB_T005,0,47.78066,-65.71427
198,NB,NB-02-010-003,NB_T006,0,47.77486,-65.71227
199,NB,NB-02-010-003,NB_T007,0,47.77085,-65.71077
200,NB,NB-02-010-003,NB_T008,0,47.75486,-65.71027
201,NB,NB-02-010-004,NB_0001,0,47.70975,-65.69926
202,NB,NB-02-010-004,NB_0002,0,47.70665,-65.69537
203,NB,NB-02-010-004,NB_0003,0,47.69815,-65.68567
204,NB,NB-02-010-004,NB_0004,0,47.69355,-65.68176
205,NB,NB-02-010-004,NB_0005,0,47.69046,-65.67857
206,NB,NB-02-010-004,NB_0006,0,47.68425,-65.66917
207,NB,NB-02-010-004,NB_0007,0,47.68005,-65.66496
208,NB,NB-02-010-004,NB_0008,0,47.72935,-65.70597
209,NB,NB-02-010-004,NB_0009,0,47.72226,-65.70357
210,NB,NB-02-010-004,NB_0010,0,47.71785,-65.69997
211,NB,NB-02-010-004,NB_0011,1,47.71046,-65.69677
212,NB,NB-02-010-004,NB_0012,1,47.70586,-65.69207
213,NB,NB-02-010-004,NB_0013,1,47.69955,-65.68467
214,NB,NB-02-010-004,NB_0014,0,47.68975,-65.67367
215,NB,NB-02-010-004,NB_0015,1,47.68306,-65.66277
216,NB,NB-02-010-004,NB_0016,1,47.69096,-65.67226
217,NB,NB-02-010-004,NB_N001,0,47.74656,-65.71326
218,NB,NB-02-010-004,NB_N002,0,47.74526,-65.70937
219,NB,NB-02-010-004,NB_N003,0,47.74435,-65.70707
220,NB,NB-02-010-004,NB_N004,0,47.74585,-65.70837
221,NB,NB-02-010-004,NB_N005,0,47.74675,-65.70866
222,NB,NB-02-010-004,NB_N006,0,47.74506,-65.70437
223,NB,NB-02-010-004,NB_N007,0,47.74136,-65.70486
224,NB,NB-02-010-004,NB_N008,0,47.74136,-65.70317
225,NB,NB-02-010-004,NB_N009,0,47.74146,-65.70157
226,NB,NB-02-010-004,NB_N010,0,47.73935,-65.70476
227,NB,NB-02-010-004,NB_N011,0,47.73935,-65.70306
228,NB,NB-02-010-004,NB_N012,0,47.73775,-65.70467
229,NB,NB-02-010-004,NB_N013,0,47.74775,-65.70817
230,NB,NB-02-010-004,NB_NT01,0,47.74646,-65.71347
231,NB,NB-02-010-004,NB_NT02,0,47.74106,-65.70586
232,NB,NB-02-010-004,NB_T001,0,47.70565,-65.70486
233,NB,NB-02-010-004,NB_T002,0,47.69585,-65.70287
234,NB,NB-02-010-004,NB_T003,0,47.68726,-65.69777
235,NB,NB-02-020-001,NB_0001,0,47.62015,-65.64266
236,NB,NB-02-020-001,NB_0002,0,47.63015,-65.66057
237,NB,NB-02-020-001,NB_0003,0,47.63466,-65.65076
238,NB,NB-02-020-001,NB_0004,0,47.64246,-65.64217
239,NB,NB-02-020-001,NB_0005,0,47.64766,-65.63116
240,NB,NB-02-020-001,NB_0006,0,47.65425,-65.61916
241,NB,NB-02-020-001,NB_0007,0,47.65446,-65.61016
242,NB,NB-02-020-001,NB_0008,0,47.65686,-65.61227
243,NB,NB-02-020-001,NB_0009,0,47.65686,-65.60297
244,NB,NB-02-020-001,NB_0010,0,47.65926,-65.60577
245,NB,NB-02-020-001,NB_0011,0,47.66305,-65.58956
246,NB,NB-02-020-001,NB_0012,0,47.66476,-65.59206
247,NB,NB-02-020-001,NB_0013,0,47.66526,-65.58006
248,NB,NB-02-020-001,NB_0014,0,47.66836,-65.58316
249,NB,NB-02-020-001,NB_0015,0,47.66956,-65.57026
250,NB,NB-02-020-001,NB_0016,0,47.67256,-65.57306
251,NB,NB-02-020-001,NB_0017,0,47.67586,-65.57726
252,NB,NB-02-020-001,NB_0018,0,47.67686,-65.58596
253,NB,NB-02-020-001,NB_0019,0,47.67646,-65.60326
254,NB,NB-02-020-001,NB_0020,0,47.67586,-65.62016
255,NB,NB-02-020-001,NB_0021,1,47.67556,-65.63187
256,NB,NB-02-020-001,NB_0022,1,47.66835,-65.62247
257,NB,NB-02-020-001,NB_0023,0,47.66866,-65.60986
258,NB,NB-02-020-001,NB_0024,0,47.66896,-65.59586
259,NB,NB-02-020-001,NB_0025,0,47.66405,-65.61327
260,NB,NB-02-020-001,NB_0026,0,47.66166,-65.62437
261,NB,NB-02-020-001,NB_0027,0,47.66476,-65.63026
262,NB,NB-02-020-001,NB_0028,0,47.66574,-65.63191
263,NB,NB-02-020-001,NB_0029,1,47.66816,-65.63727
264,NB,NB-02-020-001,NB_0030,1,47.67445,-65.64947
265,NB,NB-02-020-001,NB_0031,0,47.67965,-65.65766
266,NB,NB-02-030-002,NB_0001,1,47.75505,-65.37835
267,NB,NB-02-030-002,NB_0002,1,47.75376,-65.40826
268,NB,NB-02-040-002,NB_0001,0,47.83806,-65.09414
269,NB,NB-02-040-002,NB_0002,0,47.83456,-65.08664
270,NB,NB-02-040-002,NB_0003,1,47.84526,-65.09444
271,NB,NB-02-040-002,NB_0004,0,47.82756,-65.12464
272,NB,NB-02-040-002,NB_0005,0,47.83056,-65.09784
273,NB,NB-02-040-002,NB_0006,0,47.83026,-65.07674
274,NB,NB-02-040-002,NB_0007,0,47.83046,-65.06584
275,NB,NB-02-040-002,NB_0008,0,47.83316,-65.04764
276,NB,NB-02-040-002,NB_0009,0,47.83436,-65.03244
277,NB,NB-02-040-002,NB_0010,0,47.83716,-65.01384
278,NB,NB-02-040-002,NB_0011,0,47.83596,-64.99303
279,NB,NB-03-010-001,NB_0006,0,47.76666,-65.07084
280,NB,NB-03-010-001,NB_0009,1,47.77476,-65.05984
281,NB,NB-03-010-001,NB_0010,1,47.77405,-65.04684
282,NB,NB-03-010-001,NB_0011,1,47.77965,-65.05104
283,NB,NB-03-010-001,NB_0012,1,47.78346,-65.05054
284,NB,NB-03-010-001,NB_0013,1,47.78566,-65.05664
285,NB,NB-03-010-001,NB_0014,1,47.78636,-65.06735
286,NB,NB-03-010-001,NB_0018,1,47.79196,-65.05224
287,NB,NB-03-010-001,NB_0019,0,47.79076,-65.04484
288,NB,NB-03-010-001,NB_0020,1,47.78316,-65.04184
289,NB,NB-03-010-001,NB_0021,1,47.77786,-65.03824
290,NB,NB-03-010-001,NB_0022,1,47.77926,-65.03404
291,NB,NB-03-010-001,NB_0024,1,47.78346,-65.02444
292,NB,NB-03-010-001,NB_0025,1,47.77666,-65.02694
293,NB,NB-03-010-001,NB_0027,1,47.78036,-65.02034
294,NB,NB-03-010-001,NB_0029,1,47.77476,-65.01014
295,NB,NB-03-010-001,NB_0030,1,47.77276,-65.00603
296,NB,NB-03-010-001,NB_0031,1,47.78086,-65.00234
297,NB,NB-03-010-001,NB_0033,0,47.78886,-64.99734
298,NB,NB-03-010-001,NB_0034,0,47.79346,-65.01994
299,NB,NB-03-010-001,NB_0035,1,47.79486,-65.04094
300,NB,NB-03-010-001,NB_0036,0,47.79756,-65.03074
301,NB,NB-03-010-001,NB_0037,1,47.79986,-65.03914
302,NB,NB-03-010-001,NB_0042,0,47.77326,-65.00204
303,NB,NB-03-010-001,NB_0043,1,47.77946,-64.99564
304,NB,NB-03-010-001,NB_0044,0,47.78966,-64.98064
305,NB,NB-03-010-001,NB_0046,0,47.79166,-64.97073
306,NB,NB-03-010-001,NB_0047,0,47.79346,-64.96484
307,NB,NB-03-010-001,NB_0048,1,47.79316,-64.95914
308,NB,NB-03-010-001,NB_0049,1,47.79376,-64.95144
309,NB,NB-03-010-001,NB_0053,0,47.79866,-64.92693
310,NB,NB-03-010-001,NB_0055,1,47.79806,-64.91013
311,NB,NB-03-010-001,NB_0064,0,47.80036,-64.93363
312,NB,NB-03-010-001,NB_0070,0,47.79426,-64.97284
313,NB,NB-03-010-001,NB_0071,0,47.79406,-64.98354
314,NB,NB-03-010-001,NB_0072,0,47.80456,-64.99154
315,NB,NB-03-010-001,NB_0074,1,47.80746,-65.01723
316,NB,NB-03-010-001,NB_0077,1,47.81676,-64.99704
317,NB,NB-03-010-001,NB_0078,0,47.81866,-64.99414
318,NB,NB-03-010-001,NB_0081,1,47.81966,-64.98624
319,NB,NB-03-010-001,NB_0082,1,47.82426,-64.98064
320,NB,NB-03-010-001,NB_0085,0,47.81156,-64.96014
321,NB,NB-03-010-001,NB_0086,0,47.79196,-65.08974
322,NB,NB-03-010-001,NB_0087,1,47.78686,-64.98594
323,NB,NB-03-010-001,NB_0088,1,47.78556,-64.98484
324,NB,NB-03-010-001,NB_0089,1,47.78155,-64.99103
325,NB,NB-03-010-001,NB_0090,1,47.77606,-64.99884
326,NB,NB-03-010-001,NB_0091,1,47.77656,-65.00824
327,NB,NB-03-010-001,NB_0092,0,47.77546,-65.02154
328,NB,NB-03-010-001,NB_0093,1,47.77816,-65.02164
329,NB,NB-03-010-001,NB_0094,0,47.79246,-64.97144
330,NB,NB-03-010-001,NB_0095,0,47.81316,-64.99763
331,NB,NB-03-010-001,NB_0096,1,47.77756,-65.01694
332,NB,NB-03-010-001,NB_0097,0,47.77426,-65.00744
333,NB,NB-03-010-001,NB_0098,1,47.78216,-64.99224
334,NB,NB-03-010-001,NB_0099,0,47.78636,-64.98373
335,NB,NB-03-010-001,NB_0100,1,47.78715,-64.98093
336,NB,NB-03-010-001,NB_0101,0,47.82006,-64.96444
337,NB,NB-03-010-001,NB_0102,1,47.80766,-64.95744
338,NB,NB-03-010-001,NB_0104,1,47.77756,-65.02514
339,NB,NB-03-010-001,NB_0105,1,47.77576,-65.00914
340,NB,NB-03-010-001,NB_0106,1,47.79036,-64.97464
341,NB,NB-03-010-001,NB_0107,1,47.79216,-64.96703
342,NB,NB-03-010-001,NB_0108,1,47.79666,-64.93723
343,NB,NB-03-010-001,NB_0109,1,47.79566,-64.92213
344,NB,NB-03-010-001,NB_0110,1,47.79956,-64.90253
345,NB,NB-03-010-001,NB_0111,1,47.80266,-64.92903
346,NB,NB-03-010-001,NB_0112,1,47.77466,-65.00404
347,NB,NB-03-010-001,NB_025A,0,47.77826,-65.02794
348,NB,NB-03-010-002,NB_0001,1,47.80196,-64.89513
349,NB,NB-03-010-002,NB_0002,0,47.80286,-64.89613
350,NB,NB-03-010-002,NB_0003,1,47.80436,-64.88644
351,NB,NB-03-010-002,NB_0004,0,47.80296,-64.88303
352,NB,NB-03-010-002,NB_0005,0,47.80336,-64.87724
353,NB,NB-03-010-002,NB_0006,0,47.80026,-64.87663
354,NB,NB-03-010-002,NB_0007,0,47.80206,-64.87534
355,NB,NB-03-010-002,NB_0008,1,47.80506,-64.87463
356,NB,NB-03-010-002,NB_0009,0,47.80406,-64.87143
357,NB,NB-03-010-002,NB_0010,1,47.80656,-64.86003
358,NB,NB-03-010-002,NB_0011,0,47.80876,-64.85903
359,NB,NB-03-010-002,NB_0012,1,47.81046,-64.85753
360,NB,NB-03-010-002,NB_0013,1,47.80896,-64.85013
361,NB,NB-03-010-002,NB_0014,0,47.81136,-64.84883
362,NB,NB-03-010-002,NB_0015,1,47.80926,-64.84683
363,NB,NB-03-010-002,NB_0016,0,47.80876,-64.83313
364,NB,NB-03-010-002,NB_0017,1,47.80776,-64.83323
365,NB,NB-03-010-002,NB_0018,1,47.80636,-64.81933
366,NB,NB-03-010-002,NB_0019,1,47.80656,-64.80903
367,NB,NB-03-010-002,NB_0020,1,47.80426,-64.80193
368,NB,NB-03-010-002,NB_0021,0,47.81036,-64.79473
369,NB,NB-03-010-002,NB_0022,1,47.81476,-64.79193
370,NB,NB-03-010-002,NB_0023,1,47.82126,-64.86794
371,NB,NB-03-010-002,NB_0024,1,47.81926,-64.87783
372,NB,NB-03-010-002,NB_0025,1,47.82246,-64.88493
373,NB,NB-03-010-002,NB_0026,1,47.82066,-64.89923
374,NB,NB-03-010-002,NB_0027,1,47.81386,-64.89933
375,NB,NB-03-010-002,NB_0028,1,47.82316,-64.90493
376,NB,NB-03-010-002,NB_0029,1,47.82836,-64.88763
377,NB,NB-03-010-002,NB_0030,1,47.82366,-64.86873
378,NB,NB-03-010-002,NB_0031,0,47.80126,-64.87763
379,NB,NB-03-010-002,NB_0032,1,47.80696,-64.82973
380,NB,NB-03-010-002,NB_0033,1,47.80526,-64.82523
381,NB,NB-03-020-001,NB_0001,1,47.80726,-64.75853
382,NB,NB-03-020-001,NB_0002,1,47.79156,-64.75333
383,NB,NB-03-020-001,NB_0003,1,47.79026,-64.74052
384,NB,NB-03-020-001,NB_0004,1,47.77346,-64.76153
385,NB,NB-03-020-001,NB_0005,1,47.77396,-64.78283
386,NB,NB-03-020-001,NB_0006,1,47.77346,-64.79213
387,NB,NB-03-020-001,NB_0007,1,47.78356,-64.78333
388,NB,NB-03-020-001,NB_0008,1,47.78866,-64.78973
389,NB,NB-03-020-001,NB_0009,1,47.79466,-64.79413
390,NB,NB-03-020-001,NB_0010,1,47.79836,-64.79993
391,NB,NB-03-020-001,NB_0011,0,47.80286,-64.80223
392,NB,NB-03-020-001,NB_0012,0,47.80336,-64.80193
393,NB,NB-03-020-001,NB_0013,1,47.82766,-64.77463
394,NB,NB-03-020-002,NB_0005,1,47.75806,-64.79073
395,NB,NB-03-020-002,NB_0006,1,47.75036,-64.79542
396,NB,NB-03-020-002,NB_0008,1,47.75106,-64.81373
397,NB,NB-03-020-002,NB_0009,1,47.747,-64.821
398,NB,NB-03-020-002,NB_0010,1,47.75046,-64.83413
399,NB,NB-03-020-002,NB_0014,0,47.75626,-64.86943
400,NB,NB-03-020-002,NB_0015,1,47.75222,-64.8658
401,NB,NB-03-020-002,NB_0016,0,47.75136,-64.86263
402,NB,NB-03-020-002,NB_0017,0,47.74796,-64.85723
403,NB,NB-03-020-002,NB_0018,1,47.74546,-64.85133
404,NB,NB-03-020-002,NB_0020,0,47.73706,-64.84263
405,NB,NB-03-020-002,NB_0022,1,47.74046,-64.82793
406,NB,NB-03-020-002,NB_0023,1,47.73816,-64.81593
407,NB,NB-03-020-002,NB_0047,1,47.74696,-64.85553
408,NB,NB-03-020-002,NB_0048,1,47.74036,-64.84223
409,NB,NB-03-020-002,NB_0049,1,47.74266,-64.84043
410,NB,NB-03-020-002,NB_0050,0,47.75086,-64.86053
411,NB,NB-03-020-002,NB_0051,1,47.74938,-64.85695
412,NB,NB-03-020-002,NB_0052,1,47.73876,-64.82833
413,NB,NB-03-020-002,NB_0053,1,47.74196,-64.82923
414,NB,NB-03-020-002,NB_0054,1,47.73968,-64.82338
415,NB,NB-03-020-002,NB_0055,1,47.74136,-64.8142
416,NB,NB-03-020-002,NB_0056,1,47.74046,-64.83923
417,NB,NB-03-020-002,NB_0057,1,47.74256,-64.83563
418,NB,NB-03-020-002,NB_0058,1,47.745,-64.8262
419,NB,NB-03-020-002,NB_T001,0,47.72816,-64.85413
420,NB,NB-03-020-002,NB_T002,0,47.73116,-64.85173
421,NB,NB-03-020-002,NB_T003,0,47.73226,-64.85294
422,NB,NB-03-020-002,NB_T004,0,47.75806,-64.88053
423,NB,NB-03-020-003,NB_0024,1,47.74276,-64.80343
